"","X","Name","Vorname","Nachname","Geschlecht","Nationalität","Birthday","Seasons","URL","Season.x","Season.y","Season.x.x","Season.y.y","Season","Größe","Gewicht","Geburtsort","Hintergrund","Bild_URL"
"655",1149,"Marcel Sajons","Marcel","Sajons","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707977/marcel-sajons/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707977.jpg"
"656",472,"Marcel Schäfer","Marcel","Schäfer","m"," Deutschland","03.11.1993"," 2   ","https://www.sport.de/ninja-warrior/pe686349/marcel-schaefer/",NA,2,NA,NA,NA,172,67," Deutschland","","https://s.hs-data.com/gfx/person/m/686349.jpg"
"657",255,"Marcelk Bär","Marcelk","Bär","m"," Deutschland","13.07.1988"," 2   ","https://www.sport.de/ninja-warrior/pe686506/marcelk-baer/",NA,2,NA,NA,NA,182,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686506.jpg"
"658",779,"Marco Addamiano","Marco","Addamiano","m"," Deutschland","10.02.1995","   4 ","https://www.sport.de/ninja-warrior/pe686794/marco-addamiano/",NA,NA,NA,4,NA,178,81," Deutschland","","https://s.hs-data.com/gfx/person/m/686794.jpg"
"659",246,"Marco Augustin","Marco","Augustin","m"," Schweiz","22.06.1988"," 2   ","https://www.sport.de/ninja-warrior/pe686543/marco-augustin/",NA,2,NA,NA,NA,178,75," Schweiz","","https://s.hs-data.com/gfx/person/m/686543.jpg"
"660",544,"Marco Bantele","Marco","Bantele","m"," Deutschland","27.04.1996","  3  ","https://www.sport.de/ninja-warrior/pe686148/marco-bantele/",NA,NA,3,NA,NA,185,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686148.jpg"
"661",824,"Marco Faußer","Marco","Faußer","m"," Deutschland","06.06.1985","   4 5","https://www.sport.de/ninja-warrior/pe686691/marco-fausser/",NA,NA,NA,4,5,177,70," Deutschland","","https://s.hs-data.com/gfx/person/m/686691.jpg"
"662",1093,"Marco Layer","Marco","Layer","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707962/marco-layer/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707962.jpg"
"663",1100,"Marco Lindt","Marco","Lindt","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707971/marco-lindt/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707971.jpg"
"664",1178,"Marco Sperdin","Marco","Sperdin","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708010/marco-sperdin/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708010.jpg"
"665",14,"Marcus Bay","Marcus","Bay","m"," Deutschland","16.02.1996","1    ","https://www.sport.de/ninja-warrior/pe685856/marcus-bay/",1,NA,NA,NA,NA,172,63," Deutschland","","https://s.hs-data.com/gfx/person/m/685856.jpg"
"666",1065,"Marcus Hofmeyer","Marcus","Hofmeyer","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707988/marcus-hofmeyer/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707988.jpg"
"667",426,"Marcus Müller","Marcus","Müller","m"," Deutschland","23.04.1990"," 2   ","https://www.sport.de/ninja-warrior/pe686555/marcus-mueller/",NA,2,NA,NA,NA,181,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686555.jpg"
"668",372,"Maresa Kassel","Maresa","Kassel","w"," Deutschland","28.10.1969"," 2   ","https://www.sport.de/ninja-warrior/pe686537/maresa-kassel/",NA,2,NA,NA,NA,178,63," Deutschland","","https://s.hs-data.com/gfx/person/m/686537.jpg"
"669",1180,"Margit Staudinger","Margit","Staudinger","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708179/margit-staudinger/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708179.jpg"
"670",554,"Maria Boger-Mickert","Maria","Boger-Mickert","w"," Deutschland","03.07.1969","  3  ","https://www.sport.de/ninja-warrior/pe686184/maria-boger-mickert/",NA,NA,3,NA,NA,158,53," Deutschland","","https://s.hs-data.com/gfx/person/m/686184.jpg"
"671",352,"Maria Henneken","Maria","Henneken","w"," Deutschland","24.09.1985"," 2 3 4 5","https://www.sport.de/ninja-warrior/pe686413/maria-henneken/",NA,2,3,4,5,167,52," Deutschland","","https://s.hs-data.com/gfx/person/m/686413.jpg"
"672",129,"Maria Marinos","Maria","Marinos","w"," Deutschland","22.02.1979","1    ","https://www.sport.de/ninja-warrior/pe685924/maria-marinos/",1,NA,NA,NA,NA,168,58," Deutschland","","https://s.hs-data.com/gfx/person/m/685924.jpg"
"673",409,"Marian Lösch","Marian","Lösch","m"," Deutschland","01.01.1990"," 2   ","https://www.sport.de/ninja-warrior/pe686471/marian-loesch/",NA,2,NA,NA,NA,186,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686471.jpg"
"674",884,"Marian Lotze","Marian","Lotze","m"," Deutschland","16.08.1995","   4 5","https://www.sport.de/ninja-warrior/pe686762/marian-lotze/",NA,NA,NA,4,5,176,65," Deutschland","","https://s.hs-data.com/gfx/person/m/686762.jpg"
"675",693,"Marie Prüßing","Marie","Prüßing","w"," Deutschland","09.11.1993","  3  ","https://www.sport.de/ninja-warrior/pe686280/marie-pruessing/",NA,NA,3,NA,NA,174,63," Deutschland","","https://s.hs-data.com/gfx/person/m/686280.jpg"
"676",392,"Marina Krause","Marina","Krause","w"," Deutschland","24.08.1994"," 2   ","https://www.sport.de/ninja-warrior/pe686525/marina-krause/",NA,2,NA,NA,NA,170,58," Deutschland","","https://s.hs-data.com/gfx/person/m/686525.jpg"
"677",451,"Marina Putziger","Marina","Putziger","w"," Deutschland","20.05.1981"," 2   ","https://www.sport.de/ninja-warrior/pe686452/marina-putziger/",NA,2,NA,NA,NA,168,63," Deutschland","","https://s.hs-data.com/gfx/person/m/686452.jpg"
"678",768,"Marina Wedemeyer","Marina","Wedemeyer","w"," Deutschland","17.09.1985","  3  ","https://www.sport.de/ninja-warrior/pe686600/marina-wedemeyer/",NA,NA,3,NA,NA,155,52," Deutschland","","https://s.hs-data.com/gfx/person/m/686600.jpg"
"679",3,"Mario Aigner","Mario","Aigner","m"," Österreich","20.05.1990","1    ","https://www.sport.de/ninja-warrior/pe686040/mario-aigner/",1,NA,NA,NA,NA,177,73," Österreich","","https://s.hs-data.com/gfx/person/m/686040.jpg"
"680",259,"Mario Basler","Mario","Basler","m"," Deutschland","18.12.1968"," 2   ","https://www.sport.de/fussball/pe40661/mario-basler/",NA,2,NA,NA,NA,186,73," Deutschland"," Fußball"," https://s.hs-data.com/gfx/person/m/40661.jpg"
"681",994,"Mario Becker","Mario","Becker","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708099/mario-becker/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708099.jpg"
"682",284,"Mario Capun","Mario","Capun","m"," Schweiz","20.02.1988"," 2   ","https://www.sport.de/ninja-warrior/pe686500/mario-capun/",NA,2,NA,NA,NA,173,84," Schweiz","","https://s.hs-data.com/gfx/person/m/686500.jpg"
"683",1042,"Mario Gimbel","Mario","Gimbel","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708217/mario-gimbel/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708217.jpg"
"684",109,"Mario Klintworth","Mario","Klintworth","m"," Deutschland","22.12.1979","1    ","https://www.sport.de/ninja-warrior/pe686000/mario-klintworth/",1,NA,NA,NA,NA,177,82," Deutschland","","https://s.hs-data.com/gfx/person/m/686000.jpg"
"685",389,"Mario Kotaska","Mario","Kotaska","m"," Deutschland","28.11.1973"," 2   ","https://www.sport.de/ninja-warrior/pe705712/mario-kotaska/",NA,2,NA,NA,NA,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/705712.jpg"
"686",662,"Marion Luck","Marion","Luck","w"," Deutschland","17.03.1991","  3 4 ","https://www.sport.de/ninja-warrior/pe686215/marion-luck/",NA,NA,3,4,NA,167,53," Deutschland","","https://s.hs-data.com/gfx/person/m/686215.jpg"
"687",928,"Marion Rudolph","Marion","Rudolph","w"," Deutschland","02.08.1969","   4 ","https://www.sport.de/ninja-warrior/pe686754/marion-rudolph/",NA,NA,NA,4,NA,159,5," Deutschland","","https://s.hs-data.com/gfx/person/m/686754.jpg"
"688",4,"Marius Al-Ani","Marius","Al-Ani","m"," Deutschland","03.12.1990","1 2   ","https://www.sport.de/ninja-warrior/pe686032/marius-al-ani/",1,2,NA,NA,NA,176,90," Deutschland","","https://s.hs-data.com/gfx/person/m/686032.jpg"
"689",997,"Marius Bender","Marius","Bender","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708005/marius-bender/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708005.jpg"
"690",847,"Marius Holzinger","Marius","Holzinger","m"," Deutschland","01.10.1999","   4 5","https://www.sport.de/ninja-warrior/pe686805/marius-holzinger/",NA,NA,NA,4,5,174,69," Deutschland","","https://s.hs-data.com/gfx/person/m/686805.jpg"
"691",497,"Marius Strumpen","Marius","Strumpen","m"," Deutschland","15.12.1994"," 2   ","https://www.sport.de/ninja-warrior/pe686478/marius-strumpen/",NA,2,NA,NA,NA,181,120," Deutschland","","https://s.hs-data.com/gfx/person/m/686478.jpg"
"692",505,"Marius Tütken","Marius","Tütken","m"," Deutschland","08.02.1989"," 2   ","https://www.sport.de/ninja-warrior/pe686332/marius-tuetken/",NA,2,NA,NA,NA,178,76," Deutschland","","https://s.hs-data.com/gfx/person/m/686332.jpg"
"693",1043,"Mariusz Gniatkowski-Schlüsselburg","Mariusz","Gniatkowski-Schlüsselburg","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708101/mariusz-gniatkowski-schluesselburg/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708101.jpg"
"694",805,"Mark Degebrodt","Mark","Degebrodt","m"," Deutschland","15.11.1985","   4 5","https://www.sport.de/ninja-warrior/pe686692/mark-degebrodt/",NA,NA,NA,4,5,176,76," Deutschland","","https://s.hs-data.com/gfx/person/m/686692.jpg"
"695",889,"Mark Maurer","Mark","Maurer","m"," Deutschland","18.08.1997","   4 ","https://www.sport.de/ninja-warrior/pe686781/mark-maurer/",NA,NA,NA,4,NA,173,68," Deutschland","","https://s.hs-data.com/gfx/person/m/686781.jpg"
"696",755,"Mark Toller","Mark","Toller","m"," Österreich","25.05.1995","  3  ","https://www.sport.de/ninja-warrior/pe686649/mark-toller/",NA,NA,3,NA,NA,180,77," Österreich","","https://s.hs-data.com/gfx/person/m/686649.jpg"
"697",478,"Marko Schrank","Marko","Schrank","m"," Deutschland","12.11.1986"," 2   ","https://www.sport.de/ninja-warrior/pe686510/marko-schrank/",NA,2,NA,NA,NA,190,96," Deutschland","","https://s.hs-data.com/gfx/person/m/686510.jpg"
"698",610,"Markus Heim","Markus","Heim","m"," Deutschland","13.02.1997","  3  ","https://www.sport.de/ninja-warrior/pe686669/markus-heim/",NA,NA,3,NA,NA,183,70," Deutschland","","https://s.hs-data.com/gfx/person/m/686669.jpg"
"699",841,"Markus Herdieckerhoff","Markus","Herdieckerhoff","m"," Deutschland","16.05.1994","   4 ","https://www.sport.de/ninja-warrior/pe686828/markus-herdieckerhoff/",NA,NA,NA,4,NA,180,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686828.jpg"
"700",887,"Markus Malle","Markus","Malle","m"," Deutschland","18.07.1971","   4 5","https://www.sport.de/ninja-warrior/pe686830/markus-malle/",NA,NA,NA,4,5,170,66," Deutschland","","https://s.hs-data.com/gfx/person/m/686830.jpg"
"701",685,"Markus Obendorfer","Markus","Obendorfer","m"," Österreich","14.07.1977","  3  ","https://www.sport.de/ninja-warrior/pe686670/markus-obendorfer/",NA,NA,3,NA,NA,173,73," Österreich","","https://s.hs-data.com/gfx/person/m/686670.jpg"
"702",936,"Markus Schmoltner","Markus","Schmoltner","m"," Österreich","12.09.1995","   4 ","https://www.sport.de/ninja-warrior/pe686827/markus-schmoltner/",NA,NA,NA,4,NA,176,75," Österreich","","https://s.hs-data.com/gfx/person/m/686827.jpg"
"703",267,"Marlene Bohny","Marlene","Bohny","w"," Deutschland","27.03.1991"," 2   ","https://www.sport.de/ninja-warrior/pe686385/marlene-bohny/",NA,2,NA,NA,NA,165,60," Deutschland","","https://s.hs-data.com/gfx/person/m/686385.jpg"
"704",865,"Marlene Kowalik","Marlene","Kowalik","w"," Deutschland","09.06.1984","   4 ","https://www.sport.de/ninja-warrior/pe707539/marlene-kowalik/",NA,NA,NA,4,NA,174,61,"","","https://s.hs-data.com/gfx/person/m/707539.jpg"
"705",914,"Marten Pollack","Marten","Pollack","m"," Deutschland","12.02.1967","   4 ","https://www.sport.de/ninja-warrior/pe686843/marten-pollack/",NA,NA,NA,4,NA,180,67," Deutschland","","https://s.hs-data.com/gfx/person/m/686843.jpg"
"706",849,"Martin Hufnagel","Martin","Hufnagel","m"," Deutschland","03.09.1988","   4 ","https://www.sport.de/ninja-warrior/pe686842/martin-hufnagel/",NA,NA,NA,4,NA,178,68," Deutschland","","https://s.hs-data.com/gfx/person/m/686842.jpg"
"707",665,"Martin Maciejewski","Martin","Maciejewski","m"," Deutschland","15.10.1990","  3  ","https://www.sport.de/ninja-warrior/pe686175/martin-maciejewski/",NA,NA,3,NA,NA,182,77," Deutschland","","https://s.hs-data.com/gfx/person/m/686175.jpg"
"708",922,"Martin Renk","Martin","Renk","m"," Deutschland","22.04.1983","   4 5","https://www.sport.de/ninja-warrior/pe686844/martin-renk/",NA,NA,NA,4,5,183,68," Deutschland","","https://s.hs-data.com/gfx/person/m/686844.jpg"
"709",932,"Martin Schaeper","Martin","Schaeper","m"," Deutschland","05.10.1988","   4 ","https://www.sport.de/ninja-warrior/pe686683/martin-schaeper/",NA,NA,NA,4,NA,180,7," Deutschland","","https://s.hs-data.com/gfx/person/m/686683.jpg"
"710",1165,"Martin Schneider","Martin","Schneider","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708061/martin-schneider/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708061.jpg"
"711",187,"Martina Schneberger","Martina","Schneberger","w"," Deutschland","12.06.1989","1    ","https://www.sport.de/ninja-warrior/pe685926/martina-schneberger/",1,NA,NA,NA,NA,165,58," Deutschland","","https://s.hs-data.com/gfx/person/m/685926.jpg"
"712",506,"Martina Üffing","Martina","Üffing","w"," Deutschland","26.06.1991"," 2   ","https://www.sport.de/ninja-warrior/pe686383/martina-ueffing/",NA,2,NA,NA,NA,168,67," Deutschland","","https://s.hs-data.com/gfx/person/m/686383.jpg"
"713",783,"Marvin Amato","Marvin","Amato","m"," Deutschland","24.02.1990","   4 ","https://www.sport.de/ninja-warrior/pe686728/marvin-amato/",NA,NA,NA,4,NA,172,81," Deutschland","","https://s.hs-data.com/gfx/person/m/686728.jpg"
"714",143,"Marvin Mitterhuber","Marvin","Mitterhuber","m"," Deutschland","23.07.1993","1 2 3 4 5","https://www.sport.de/ninja-warrior/pe685941/marvin-mitterhuber/",1,2,3,4,5,175,65," Deutschland","","https://s.hs-data.com/gfx/person/m/685941.jpg"
"715",570,"Mary-Ann Dillier","Mary-Ann","Dillier","w"," Schweiz","16.08.1971","  3  ","https://www.sport.de/ninja-warrior/pe686244/mary-ann-dillier/",NA,NA,3,NA,NA,158,47," Schweiz","","https://s.hs-data.com/gfx/person/m/686244.jpg"
"716",489,"Massimo Sinato","Massimo","Sinato","m"," Deutschland","02.12.1980"," 2   ","https://www.sport.de/ninja-warrior/pe705713/massimo-sinato/",NA,2,NA,NA,NA,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/705713.jpg"
"717",292,"Matheus Gomes De Sousa","Matheus","Gomes De Sousa","m"," Deutschland","11.12.1994"," 2   ","https://www.sport.de/ninja-warrior/pe686401/matheus-gomes-de-sousa/",NA,2,NA,NA,NA,178,82," Deutschland","","https://s.hs-data.com/gfx/person/m/686401.jpg"
"718",745,"Mathieu Sychla","Mathieu","Sychla","m"," Deutschland","07.09.1980","  3  ","https://www.sport.de/ninja-warrior/pe686627/mathieu-sychla/",NA,NA,3,NA,NA,180,86," Deutschland","","https://s.hs-data.com/gfx/person/m/686627.jpg"
"719",288,"Matthias Clementi","Matthias","Clementi","m"," Deutschland","30.09.1996"," 2   ","https://www.sport.de/ninja-warrior/pe686355/matthias-clementi/",NA,2,NA,NA,NA,188,81," Deutschland","","https://s.hs-data.com/gfx/person/m/686355.jpg"
"720",57,"Matthias Fahrig","Matthias","Fahrig","m"," Deutschland","15.12.1985","1    ","https://www.sport.de/ninja-warrior/pe430890/matthias-fahrig/",1,NA,NA,NA,NA,165,60," Deutschland"," Turnen"," https://s.hs-data.com/gfx/person/m/686200.jpg"
"721",1066,"Matthias Hojczyk","Matthias","Hojczyk","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708041/matthias-hojczyk/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708041.jpg"
"722",1077,"Matthias Klemke","Matthias","Klemke","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708113/matthias-klemke/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708113.jpg"
"723",1106,"Matthias Maag","Matthias","Maag","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708095/matthias-maag/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708095.jpg"
"724",1137,"Matthias Porth","Matthias","Porth","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707972/matthias-porth/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707972.jpg"
"725",699,"Matthias Reins","Matthias","Reins","m"," Deutschland","31.01.1988","  3  ","https://www.sport.de/ninja-warrior/pe686664/matthias-reins/",NA,NA,3,NA,NA,192,87," Deutschland","","https://s.hs-data.com/gfx/person/m/686664.jpg"
"726",1145,"Matthias Röder","Matthias","Röder","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708108/matthias-roeder/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708108.jpg"
"727",1164,"Matthias Schmitz","Matthias","Schmitz","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707979/matthias-schmitz/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707979.jpg"
"728",518,"Matthias Wesemann","Matthias","Wesemann","m"," Deutschland","02.03.1981"," 2   ","https://www.sport.de/ninja-warrior/pe686339/matthias-wesemann/",NA,2,NA,NA,NA,174,74," Deutschland","","https://s.hs-data.com/gfx/person/m/686339.jpg"
"729",178,"Matti Schaffran","Matti","Schaffran","m"," Deutschland","05.09.1988","1    ","https://www.sport.de/ninja-warrior/pe686064/matti-schaffran/",1,NA,NA,NA,NA,182,76," Deutschland","","https://s.hs-data.com/gfx/person/m/686064.jpg"
"730",1057,"Max Heller","Max","Heller","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708060/max-heller/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708060.jpg"
"731",1075,"Max Kiffmeyer","Max","Kiffmeyer","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708037/max-kiffmeyer/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708037.jpg"
"732",440,"Max Petrat","Max","Petrat","m"," Deutschland","10.02.1995"," 2   ","https://www.sport.de/ninja-warrior/pe686493/max-petrat/",NA,2,NA,NA,NA,183,85," Deutschland","","https://s.hs-data.com/gfx/person/m/686493.jpg"
"733",915,"Max Prinz","Max","Prinz","m"," Deutschland","01.07.1999","   4 5","https://www.sport.de/ninja-warrior/pe686834/max-prinz/",NA,NA,NA,4,5,183,71," Deutschland","","https://s.hs-data.com/gfx/person/m/686834.jpg"
"734",201,"Max Sprenger","Max","Sprenger","m"," Deutschland","10.10.1994","1 2 3 4 5","https://www.sport.de/ninja-warrior/pe685877/max-sprenger/",1,2,3,4,5,178,68," Deutschland","","https://s.hs-data.com/gfx/person/m/685877.jpg"
"735",951,"Max Staats","Max","Staats","m"," Deutschland","23.01.1997","   4 ","https://www.sport.de/ninja-warrior/pe686786/max-staats/",NA,NA,NA,4,NA,191,88," Deutschland","","https://s.hs-data.com/gfx/person/m/686786.jpg"
"736",1187,"Max Tefke","Max","Tefke","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707968/max-tefke/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707968.jpg"
"737",540,"Maximilian Arland","Maximilian","Arland","m"," Deutschland","26.03.1981","  3  ","https://www.sport.de/ninja-warrior/pe705724/maximilian-arland/",NA,NA,3,NA,NA,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/705724.jpg"
"738",549,"Maximilian Birkner","Maximilian","Birkner","m"," Deutschland","24.09.1990","  3  ","https://www.sport.de/ninja-warrior/pe686253/maximilian-birkner/",NA,NA,3,NA,NA,170,70," Deutschland","","https://s.hs-data.com/gfx/person/m/686253.jpg"
"739",274,"Maximilian Brunner","Maximilian","Brunner","m"," Österreich","15.06.1992"," 2   ","https://www.sport.de/ninja-warrior/pe686575/maximilian-brunner/",NA,2,NA,NA,NA,186,75," Österreich","","https://s.hs-data.com/gfx/person/m/686575.jpg"
"740",598,"Maximilian Graf","Maximilian","Graf","m"," Deutschland","10.07.1993","  3  ","https://www.sport.de/ninja-warrior/pe686286/maximilian-graf/",NA,NA,3,NA,NA,186,80," Deutschland","","https://s.hs-data.com/gfx/person/m/686286.jpg"
"741",623,"Maximilian Huber","Maximilian","Huber","m"," Italien","04.04.1993","  3  ","https://www.sport.de/ninja-warrior/pe686168/maximilian-huber/",NA,NA,3,NA,NA,177,72," Italien","","https://s.hs-data.com/gfx/person/m/686168.jpg"
"742",371,"Maximilian Käser","Maximilian","Käser","m"," Deutschland",NA," 2   5","https://www.sport.de/ninja-warrior/pe707969/maximilian-kaeser/",NA,2,NA,NA,5,0,0,"","","https://s.hs-data.com/gfx/person/m/707969.jpg"
